time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,1.835746298292834,5.392886159870472,20.302259703182337,0.5049071478031069,6.108404565058716,0.0,2.3072788574533942,6.047651428608551,4.6225763001295865,0.19903749431345946,-0.05184223580345319,0.0,448.3282974122925,448.26511956264983,449.3855597701917,448.70890072640015
3.0600000000000023,1.9771317144069096,5.763620422910158,20.576927330147978,0.5175689686459854,6.105710867048071,0.0,2.4056631433308606,6.310521628274002,4.532023409861826,0.2279943893817571,-0.03373614484046078,0.0,448.67807846125515,450.14484890283325,448.1895725779009,450.57987141153365
3.1200000000000023,2.1253736640179346,6.152810012972736,20.850500938201975,0.5317173605119407,6.103753720769966,0.0,2.535586279352431,6.662641785536883,4.584844661015583,0.24805169735288568,-0.03047410959029414,0.0,502.1877550152035,502.424103528215,500.0551538524989,501.56251956205375
3.1800000000000024,2.280145190568052,6.559708791071849,21.12094327830185,0.5468287352673142,6.101575185009054,0.0,2.62350825480715,6.901199630945311,4.429146602612661,0.25853453966281703,-0.05174583909756232,0.0,433.92656734589684,432.13584622793655,432.00382576971,432.952476599956
3.2400000000000024,2.441132144088387,6.983654118560032,21.38616844705263,0.5620952231210481,6.098057009467098,0.0,2.742722117011747,7.230537326622197,4.409685014907991,0.24467449160822693,-0.07827369614766043,0.0,486.5097626003019,484.5165726008349,484.2970034306107,483.31214920658647
3.3000000000000025,2.6092231980353344,7.4272264045868255,21.649557346578433,0.5767473219528796,6.093258147107003,0.0,2.860450845438406,7.555296232677378,4.368037206640727,0.2432408182433508,-0.08363286710527808,0.0,480.9291455125694,480.51831166367964,482.4834093189284,482.4296353562317
3.3600000000000025,2.783779170630285,7.888521590487119,21.907348248032573,0.5916020064181353,6.089134960732746,0.0,2.9582534102735516,7.821477906232431,4.223886230685355,0.25506987280101956,-0.04893761862755541,0.0,446.37549131144215,449.1948293615398,448.63643607456095,449.6566384619995
3.4200000000000026,2.964129841111097,8.365570113682683,22.155861352322475,0.6072100216694754,6.086637867670159,0.0,3.053467736536515,8.080455399153145,4.0588760905368275,0.2686940040938829,-0.029978459352140704,0.0,441.7221455962396,443.28239636787475,443.44976565329347,444.6357095540951
3.4800000000000026,3.1506464603808624,8.859527700104255,22.396135382261672,0.62319563338015,6.08584445884695,0.0,3.1635580721778873,8.38493309024988,3.9486654105925676,0.26146849159828744,0.008162342452406256,0.0,464.9470485504314,467.92668015779986,468.0029897379006,467.50773685545516
3.5400000000000027,3.342849483374421,9.369236679764743,22.625967385642216,0.6387979916728099,6.086330953553016,0.0,3.2430948248071396,8.605803665339538,3.7119609290293596,0.25702284338480474,0.007999828441865593,0.0,419.783002469855,419.76878021329077,421.6166868143255,421.30435258081656
